growth_rate_ratio,simulation_index,time,mean_h,nspl,ndau,ngen,startbud,growth_rate_ratio
0.9311447368601041,6,13.35326679,0.45704613095238095,5,11,14,32,0.9311447368601041
0.9311447368601041,6,14.8369631,0.44755237670705517,5,11,14,32,0.9311447368601041
0.9311447368601041,6,16.32065941,0.43631926462972553,5,11,14,32,0.9311447368601041
0.9311447368601041,6,17.80435572,0.4255373984943326,5,11,14,32,0.9311447368601041
0.9311447368601041,6,19.28805203,0.415490733507529,5,11,14,32,0.9311447368601041
0.9311447368601041,6,20.771748340000002,0.40485303790550264,5,11,14,32,0.9311447368601041
0.9311447368601041,7,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,7,1.48369631,0.5092592592592593,5,11,14,32,0.9311447368601041
0.9311447368601041,7,2.96739262,0.5040887850467289,5,11,14,32,0.9311447368601041
0.9311447368601041,7,4.45108893,0.4995471014492754,5,11,14,32,0.9311447368601041
0.9311447368601041,7,5.93478524,0.4884663341645885,5,11,14,32,0.9311447368601041
0.9311447368601041,7,7.41848155,0.4835234474017744,5,11,14,32,0.9311447368601041
0.9311447368601041,7,8.90217786,0.4725877192982456,5,11,14,32,0.9311447368601041
0.9311447368601041,7,10.385874170000001,0.4628134340750581,5,11,14,32,0.9311447368601041
0.9311447368601041,7,11.86957048,0.4530720518468316,5,11,14,32,0.9311447368601041
0.9311447368601041,7,13.35326679,0.4414492800763293,5,11,14,32,0.9311447368601041
0.9311447368601041,7,14.8369631,0.4311349252013809,5,11,14,32,0.9311447368601041
0.9311447368601041,7,16.32065941,0.42080722993565867,5,11,14,32,0.9311447368601041
0.9311447368601041,7,17.80435572,0.4100616688734097,5,11,14,32,0.9311447368601041
0.9311447368601041,7,19.28805203,0.3994488853036081,5,11,14,32,0.9311447368601041
0.9311447368601041,7,20.771748340000002,0.3884390576830497,5,11,14,32,0.9311447368601041
0.9311447368601041,8,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,8,1.48369631,0.4867584745762712,5,11,14,32,0.9311447368601041
0.9311447368601041,8,2.96739262,0.47790948275862066,5,11,14,32,0.9311447368601041
0.9311447368601041,8,4.45108893,0.47508259911894274,5,11,14,32,0.9311447368601041
0.9311447368601041,8,5.93478524,0.460259703196347,5,11,14,32,0.9311447368601041
0.9311447368601041,8,7.41848155,0.4546148255813954,5,11,14,32,0.9311447368601041
0.9311447368601041,8,8.90217786,0.4478241563055062,5,11,14,32,0.9311447368601041
0.9311447368601041,8,10.385874170000001,0.43986169891172916,5,11,14,32,0.9311447368601041
0.9311447368601041,8,11.86957048,0.43022941449096247,5,11,14,32,0.9311447368601041
0.9311447368601041,8,13.35326679,0.4202209939307953,5,11,14,32,0.9311447368601041
0.9311447368601041,8,14.8369631,0.4098024781927081,5,11,14,32,0.9311447368601041
0.9311447368601041,8,16.32065941,0.39933929340138985,5,11,14,32,0.9311447368601041
0.9311447368601041,8,17.80435572,0.3889268965229108,5,11,14,32,0.9311447368601041
0.9311447368601041,8,19.28805203,0.37843956942634505,5,11,14,32,0.9311447368601041
0.9311447368601041,8,20.771748340000002,0.3679132756384744,5,11,14,32,0.9311447368601041
0.9311447368601041,9,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,9,1.48369631,0.5172413793103449,5,11,14,32,0.9311447368601041
0.9311447368601041,9,2.96739262,0.5182065217391304,5,11,14,32,0.9311447368601041
0.9311447368601041,9,4.45108893,0.5171460176991151,5,11,14,32,0.9311447368601041
0.9311447368601041,9,5.93478524,0.5061930523917996,5,11,14,32,0.9311447368601041
0.9311447368601041,9,7.41848155,0.498902224824356,5,11,14,32,0.9311447368601041
0.9311447368601041,9,8.90217786,0.48955212702216894,5,11,14,32,0.9311447368601041
0.9311447368601041,9,10.385874170000001,0.4806424409690279,5,11,14,32,0.9311447368601041
0.9311447368601041,9,11.86957048,0.47197397303229854,5,11,14,32,0.9311447368601041
0.9311447368601041,9,13.35326679,0.46161043991330175,5,11,14,32,0.9311447368601041
0.9311447368601041,9,14.8369631,0.45083376024590166,5,11,14,32,0.9311447368601041
0.9311447368601041,9,16.32065941,0.4402830988569275,5,11,14,32,0.9311447368601041
0.9311447368601041,9,17.80435572,0.42932179287043176,5,11,14,32,0.9311447368601041
0.9311447368601041,9,19.28805203,0.41799052568071504,5,11,14,32,0.9311447368601041
0.9311447368601041,9,20.771748340000002,0.40721985068353206,5,11,14,32,0.9311447368601041
0.9311447368601041,10,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,10,1.48369631,0.5150862068965517,5,11,14,32,0.9311447368601041
0.9311447368601041,10,2.96739262,0.5143581081081081,5,11,14,32,0.9311447368601041
0.9311447368601041,10,4.45108893,0.50625,5,11,14,32,0.9311447368601041
0.9311447368601041,10,5.93478524,0.4974822274881517,5,11,14,32,0.9311447368601041
0.9311447368601041,10,7.41848155,0.4912984261501211,5,11,14,32,0.9311447368601041
0.9311447368601041,10,8.90217786,0.4844710947109471,5,11,14,32,0.9311447368601041
0.9311447368601041,10,10.385874170000001,0.47561262959472195,5,11,14,32,0.9311447368601041
0.9311447368601041,10,11.86957048,0.46576305220883535,5,11,14,32,0.9311447368601041
0.9311447368601041,10,13.35326679,0.45594619837425077,5,11,14,32,0.9311447368601041
0.9311447368601041,10,14.8369631,0.4456214097027129,5,11,14,32,0.9311447368601041
0.9311447368601041,10,16.32065941,0.43528849240316714,5,11,14,32,0.9311447368601041
0.9311447368601041,10,17.80435572,0.42426360135467306,5,11,14,32,0.9311447368601041
0.9311447368601041,10,19.28805203,0.4134311556444737,5,11,14,32,0.9311447368601041
0.9311447368601041,10,20.771748340000002,0.40252626284727056,5,11,14,32,0.9311447368601041
0.9311447368601041,11,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,11,1.48369631,0.503125,5,11,14,32,0.9311447368601041
0.9311447368601041,11,2.96739262,0.4976165254237288,5,11,14,32,0.9311447368601041
0.9311447368601041,11,4.45108893,0.4869218061674009,5,11,14,32,0.9311447368601041
0.9311447368601041,11,5.93478524,0.48557150900900903,5,11,14,32,0.9311447368601041
0.9311447368601041,11,7.41848155,0.4762658227848101,5,11,14,32,0.9311447368601041
0.9311447368601041,11,8.90217786,0.47088815789473687,5,11,14,32,0.9311447368601041
0.9311447368601041,11,10.385874170000001,0.4604809709319748,5,11,14,32,0.9311447368601041
0.9311447368601041,11,11.86957048,0.45044540229885055,5,11,14,32,0.9311447368601041
0.9311447368601041,11,13.35326679,0.44005117016280526,5,11,14,32,0.9311447368601041
0.9311447368601041,11,14.8369631,0.42987001317838747,5,11,14,32,0.9311447368601041
0.9311447368601041,11,16.32065941,0.4191713096887223,5,11,14,32,0.9311447368601041
0.9311447368601041,11,17.80435572,0.40852946752261937,5,11,14,32,0.9311447368601041
0.9311447368601041,11,19.28805203,0.3979576475975205,5,11,14,32,0.9311447368601041
0.9311447368601041,11,20.771748340000002,0.3871938680568291,5,11,14,32,0.9311447368601041
0.9311447368601041,12,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,12,1.48369631,0.521875,5,11,14,32,0.9311447368601041
0.9311447368601041,12,2.96739262,0.5125534188034188,5,11,14,32,0.9311447368601041
0.9311447368601041,12,4.45108893,0.5101841517857143,5,11,14,32,0.9311447368601041
0.9311447368601041,12,5.93478524,0.505031179138322,5,11,14,32,0.9311447368601041
0.9311447368601041,12,7.41848155,0.4978997682502897,5,11,14,32,0.9311447368601041
0.9311447368601041,12,8.90217786,0.49102138643067844,5,11,14,32,0.9311447368601041
0.9311447368601041,12,10.385874170000001,0.4803978990326481,5,11,14,32,0.9311447368601041
0.9311447368601041,12,11.86957048,0.47065784389489956,5,11,14,32,0.9311447368601041
0.9311447368601041,12,13.35326679,0.45923999207292904,5,11,14,32,0.9311447368601041
0.9311447368601041,12,14.8369631,0.44846433489954635,5,11,14,32,0.9311447368601041
0.9311447368601041,12,16.32065941,0.4385993468510366,5,11,14,32,0.9311447368601041
0.9311447368601041,12,17.80435572,0.42776904244317343,5,11,14,32,0.9311447368601041
0.9311447368601041,12,19.28805203,0.41732785639342496,5,11,14,32,0.9311447368601041
0.9311447368601041,12,20.771748340000002,0.40649777431789186,5,11,14,32,0.9311447368601041
0.9311447368601041,13,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,13,1.48369631,0.5086206896551724,5,11,14,32,0.9311447368601041
0.9311447368601041,13,2.96739262,0.4954545454545455,5,11,14,32,0.9311447368601041
0.9311447368601041,13,4.45108893,0.4831845238095238,5,11,14,32,0.9311447368601041
0.9311447368601041,13,5.93478524,0.4743004866180049,5,11,14,32,0.9311447368601041
0.9311447368601041,13,7.41848155,0.4693703473945409,5,11,14,32,0.9311447368601041
0.9311447368601041,13,8.90217786,0.46146496815286625,5,11,14,32,0.9311447368601041
0.9311447368601041,13,10.385874170000001,0.45380037374065646,5,11,14,32,0.9311447368601041
0.9311447368601041,13,11.86957048,0.4450829875518672,5,11,14,32,0.9311447368601041
0.9311447368601041,13,13.35326679,0.4351022746562553,5,11,14,32,0.9311447368601041
0.9311447368601041,13,14.8369631,0.4246574600008672,5,11,14,32,0.9311447368601041
0.9311447368601041,13,16.32065941,0.4146693883643279,5,11,14,32,0.9311447368601041
0.9311447368601041,13,17.80435572,0.4038008310108658,5,11,14,32,0.9311447368601041
0.9311447368601041,13,19.28805203,0.393530813890022,5,11,14,32,0.9311447368601041
0.9311447368601041,13,20.771748340000002,0.3827995787631033,5,11,14,32,0.9311447368601041
0.9311447368601041,14,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,14,1.48369631,0.5021551724137931,5,11,14,32,0.9311447368601041
0.9311447368601041,14,2.96739262,0.504222972972973,5,11,14,32,0.9311447368601041
0.9311447368601041,14,4.45108893,0.5086405529953917,5,11,14,32,0.9311447368601041
0.9311447368601041,14,5.93478524,0.5070257611241218,5,11,14,32,0.9311447368601041
0.9311447368601041,14,7.41848155,0.49623039806996383,5,11,14,32,0.9311447368601041
0.9311447368601041,14,8.90217786,0.4886135943279901,5,11,14,32,0.9311447368601041
0.9311447368601041,14,10.385874170000001,0.48035067695214106,5,11,14,32,0.9311447368601041
0.9311447368601041,14,11.86957048,0.4714462162596401,5,11,14,32,0.9311447368601041
0.9311447368601041,14,13.35326679,0.46215593978177044,5,11,14,32,0.9311447368601041
0.9311447368601041,14,14.8369631,0.45165235308921603,5,11,14,32,0.9311447368601041
0.9311447368601041,14,16.32065941,0.4413221879617139,5,11,14,32,0.9311447368601041
0.9311447368601041,14,17.80435572,0.4306954295581469,5,11,14,32,0.9311447368601041
0.9311447368601041,14,19.28805203,0.420122712378235,5,11,14,32,0.9311447368601041
0.9311447368601041,14,20.771748340000002,0.4092127802123475,5,11,14,32,0.9311447368601041
0.9311447368601041,15,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,15,1.48369631,0.509375,5,11,14,32,0.9311447368601041
0.9311447368601041,15,2.96739262,0.5117521367521367,5,11,14,32,0.9311447368601041
0.9311447368601041,15,4.45108893,0.507778384279476,5,11,14,32,0.9311447368601041
0.9311447368601041,15,5.93478524,0.4990850225225225,5,11,14,32,0.9311447368601041
0.9311447368601041,15,7.41848155,0.487252331002331,5,11,14,32,0.9311447368601041
0.9311447368601041,15,8.90217786,0.48201826009501186,5,11,14,32,0.9311447368601041
0.9311447368601041,15,10.385874170000001,0.4738464447806354,5,11,14,32,0.9311447368601041
0.9311447368601041,15,11.86957048,0.4640404997679096,5,11,14,32,0.9311447368601041
0.9311447368601041,15,13.35326679,0.4550407844841207,5,11,14,32,0.9311447368601041
0.9311447368601041,15,14.8369631,0.4451602163121998,5,11,14,32,0.9311447368601041
0.9311447368601041,15,16.32065941,0.4344166563652471,5,11,14,32,0.9311447368601041
0.9311447368601041,15,17.80435572,0.4231336883201616,5,11,14,32,0.9311447368601041
0.9311447368601041,15,19.28805203,0.41240038463809664,5,11,14,32,0.9311447368601041
0.9311447368601041,15,20.771748340000002,0.40154983673324157,5,11,14,32,0.9311447368601041
0.9311447368601041,16,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,16,1.48369631,0.4947033898305085,5,11,14,32,0.9311447368601041
0.9311447368601041,16,2.96739262,0.48760775862068967,5,11,14,32,0.9311447368601041
0.9311447368601041,16,4.45108893,0.48589601769911506,5,11,14,32,0.9311447368601041
0.9311447368601041,16,5.93478524,0.48115190582959644,5,11,14,32,0.9311447368601041
0.9311447368601041,16,7.41848155,0.47213126423690205,5,11,14,32,0.9311447368601041
0.9311447368601041,16,8.90217786,0.46303021499128416,5,11,14,32,0.9311447368601041
0.9311447368601041,16,10.385874170000001,0.4540972015480798,5,11,14,32,0.9311447368601041
0.9311447368601041,16,11.86957048,0.4443200015250877,5,11,14,32,0.9311447368601041
0.9311447368601041,16,13.35326679,0.43394045857988167,5,11,14,32,0.9311447368601041
0.9311447368601041,16,14.8369631,0.4236821586078112,5,11,14,32,0.9311447368601041
0.9311447368601041,16,16.32065941,0.41357307115649566,5,11,14,32,0.9311447368601041
0.9311447368601041,16,17.80435572,0.40284246486877456,5,11,14,32,0.9311447368601041
0.9311447368601041,16,19.28805203,0.39217682104908436,5,11,14,32,0.9311447368601041
0.9311447368601041,16,20.771748340000002,0.3814591858762577,5,11,14,32,0.9311447368601041
0.9311447368601041,17,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,17,1.48369631,0.4899364406779661,5,11,14,32,0.9311447368601041
0.9311447368601041,17,2.96739262,0.4966517857142857,5,11,14,32,0.9311447368601041
0.9311447368601041,17,4.45108893,0.4924025229357798,5,11,14,32,0.9311447368601041
0.9311447368601041,17,5.93478524,0.4883549528301887,5,11,14,32,0.9311447368601041
0.9311447368601041,17,7.41848155,0.4771546454767726,5,11,14,32,0.9311447368601041
0.9311447368601041,17,8.90217786,0.47178171641791045,5,11,14,32,0.9311447368601041
0.9311447368601041,17,10.385874170000001,0.46041067433684885,5,11,14,32,0.9311447368601041
0.9311447368601041,17,11.86957048,0.44866290983606555,5,11,14,32,0.9311447368601041
0.9311447368601041,17,13.35326679,0.4377119087484303,5,11,14,32,0.9311447368601041
0.9311447368601041,17,14.8369631,0.4273007463324922,5,11,14,32,0.9311447368601041
0.9311447368601041,17,16.32065941,0.41702656720324566,5,11,14,32,0.9311447368601041
0.9311447368601041,17,17.80435572,0.4059940633832595,5,11,14,32,0.9311447368601041
0.9311447368601041,17,19.28805203,0.3950873985008483,5,11,14,32,0.9311447368601041
0.9311447368601041,17,20.771748340000002,0.3844369969800743,5,11,14,32,0.9311447368601041
0.9311447368601041,18,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,18,1.48369631,0.5010964912280702,5,11,14,32,0.9311447368601041
0.9311447368601041,18,2.96739262,0.4971590909090909,5,11,14,32,0.9311447368601041
0.9311447368601041,18,4.45108893,0.490521327014218,5,11,14,32,0.9311447368601041
0.9311447368601041,18,5.93478524,0.49103915662650605,5,11,14,32,0.9311447368601041
0.9311447368601041,18,7.41848155,0.4813813349814586,5,11,14,32,0.9311447368601041
0.9311447368601041,18,8.90217786,0.4741916403785489,5,11,14,32,0.9311447368601041
0.9311447368601041,18,10.385874170000001,0.466796875,5,11,14,32,0.9311447368601041
0.9311447368601041,18,11.86957048,0.4568894389438944,5,11,14,32,0.9311447368601041
0.9311447368601041,18,13.35326679,0.4475193651595521,5,11,14,32,0.9311447368601041
0.9311447368601041,18,14.8369631,0.43667125882555535,5,11,14,32,0.9311447368601041
0.9311447368601041,18,16.32065941,0.4264466474128086,5,11,14,32,0.9311447368601041
0.9311447368601041,18,17.80435572,0.4158807849110703,5,11,14,32,0.9311447368601041
0.9311447368601041,18,19.28805203,0.4047716927921184,5,11,14,32,0.9311447368601041
0.9311447368601041,18,20.771748340000002,0.3942798281724913,5,11,14,32,0.9311447368601041
0.9311447368601041,19,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,19,1.48369631,0.5067708333333333,5,11,14,32,0.9311447368601041
0.9311447368601041,19,2.96739262,0.4986413043478261,5,11,14,32,0.9311447368601041
0.9311447368601041,19,4.45108893,0.494140625,5,11,14,32,0.9311447368601041
0.9311447368601041,19,5.93478524,0.48666857798165136,5,11,14,32,0.9311447368601041
0.9311447368601041,19,7.41848155,0.47941090269636577,5,11,14,32,0.9311447368601041
0.9311447368601041,19,8.90217786,0.4716861160981448,5,11,14,32,0.9311447368601041
0.9311447368601041,19,10.385874170000001,0.4622527598896044,5,11,14,32,0.9311447368601041
0.9311447368601041,19,11.86957048,0.45135344692211055,5,11,14,32,0.9311447368601041
0.9311447368601041,19,13.35326679,0.44046961603341633,5,11,14,32,0.9311447368601041
0.9311447368601041,19,14.8369631,0.42982076226012794,5,11,14,32,0.9311447368601041
0.9311447368601041,19,16.32065941,0.41919685813496216,5,11,14,32,0.9311447368601041
0.9311447368601041,19,17.80435572,0.40811449635909375,5,11,14,32,0.9311447368601041
0.9311447368601041,19,19.28805203,0.3973544975344792,5,11,14,32,0.9311447368601041
0.9311447368601041,19,20.771748340000002,0.38670442417774326,5,11,14,32,0.9311447368601041
0.9311447368601041,20,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,20,1.48369631,0.4947033898305085,5,11,14,32,0.9311447368601041
0.9311447368601041,20,2.96739262,0.49363938053097345,5,11,14,32,0.9311447368601041
0.9311447368601041,20,4.45108893,0.4801267281105991,5,11,14,32,0.9311447368601041
0.9311447368601041,20,5.93478524,0.4748529411764706,5,11,14,32,0.9311447368601041
0.9311447368601041,20,7.41848155,0.46656626506024096,5,11,14,32,0.9311447368601041
0.9311447368601041,20,8.90217786,0.4609808760024676,5,11,14,32,0.9311447368601041
0.9311447368601041,20,10.385874170000001,0.45392099056603774,5,11,14,32,0.9311447368601041
0.9311447368601041,20,11.86957048,0.4452698361708962,5,11,14,32,0.9311447368601041
0.9311447368601041,20,13.35326679,0.43592585387828653,5,11,14,32,0.9311447368601041
0.9311447368601041,20,14.8369631,0.4254590513635603,5,11,14,32,0.9311447368601041
0.9311447368601041,20,16.32065941,0.4153125133370321,5,11,14,32,0.9311447368601041
0.9311447368601041,20,17.80435572,0.40511850460481247,5,11,14,32,0.9311447368601041
0.9311447368601041,20,19.28805203,0.39469583644976314,5,11,14,32,0.9311447368601041
0.9311447368601041,20,20.771748340000002,0.3841968823278769,5,11,14,32,0.9311447368601041
0.9311447368601041,21,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,21,1.48369631,0.5122767857142857,5,11,14,32,0.9311447368601041
0.9311447368601041,21,2.96739262,0.5167824074074074,5,11,14,32,0.9311447368601041
0.9311447368601041,21,4.45108893,0.5160714285714286,5,11,14,32,0.9311447368601041
0.9311447368601041,21,5.93478524,0.5051328502415459,5,11,14,32,0.9311447368601041
0.9311447368601041,21,7.41848155,0.49648050742574257,5,11,14,32,0.9311447368601041
0.9311447368601041,21,8.90217786,0.4859216370558376,5,11,14,32,0.9311447368601041
0.9311447368601041,21,10.385874170000001,0.4752029220779221,5,11,14,32,0.9311447368601041
0.9311447368601041,21,11.86957048,0.46575236083499005,5,11,14,32,0.9311447368601041
0.9311447368601041,21,13.35326679,0.45609703167344173,5,11,14,32,0.9311447368601041
0.9311447368601041,21,14.8369631,0.44510105876239553,5,11,14,32,0.9311447368601041
