growth_rate_ratio,simulation_index,time,mean_h,nspl,ndau,ngen,startbud,growth_rate_ratio
1.0,7,5.93478524,0.4935546875,5,11,14,32,1.0
1.0,7,7.41848155,0.49375,5,11,14,32,1.0
1.0,7,8.90217786,0.4923828125,5,11,14,32,1.0
1.0,7,10.385874170000001,0.491552734375,5,11,14,32,1.0
1.0,7,11.86957048,0.49075927734375,5,11,14,32,1.0
1.0,7,13.35326679,0.491363525390625,5,11,14,32,1.0
1.0,7,14.8369631,0.491314697265625,5,11,14,32,1.0
1.0,7,16.32065941,0.49110260009765627,5,11,14,32,1.0
1.0,7,17.80435572,0.49098739624023435,5,11,14,32,1.0
1.0,7,19.28805203,0.4911766052246094,5,11,14,32,1.0
1.0,7,20.771748340000002,0.49122142791748047,5,11,14,32,1.0
1.0,8,0.0,0.5,5,11,14,32,1.0
1.0,8,1.48369631,0.4609375,5,11,14,32,1.0
1.0,8,2.96739262,0.44140625,5,11,14,32,1.0
1.0,8,4.45108893,0.44140625,5,11,14,32,1.0
1.0,8,5.93478524,0.4376953125,5,11,14,32,1.0
1.0,8,7.41848155,0.4369140625,5,11,14,32,1.0
1.0,8,8.90217786,0.4359375,5,11,14,32,1.0
1.0,8,10.385874170000001,0.4377197265625,5,11,14,32,1.0
1.0,8,11.86957048,0.4380126953125,5,11,14,32,1.0
1.0,8,13.35326679,0.438134765625,5,11,14,32,1.0
1.0,8,14.8369631,0.438250732421875,5,11,14,32,1.0
1.0,8,16.32065941,0.438226318359375,5,11,14,32,1.0
1.0,8,17.80435572,0.43822402954101564,5,11,14,32,1.0
1.0,8,19.28805203,0.43819236755371094,5,11,14,32,1.0
1.0,8,20.771748340000002,0.43805675506591796,5,11,14,32,1.0
1.0,9,0.0,0.5,5,11,14,32,1.0
1.0,9,1.48369631,0.475,5,11,14,32,1.0
1.0,9,2.96739262,0.4546875,5,11,14,32,1.0
1.0,9,4.45108893,0.46328125,5,11,14,32,1.0
1.0,9,5.93478524,0.462109375,5,11,14,32,1.0
1.0,9,7.41848155,0.46396484375,5,11,14,32,1.0
1.0,9,8.90217786,0.462744140625,5,11,14,32,1.0
1.0,9,10.385874170000001,0.4622314453125,5,11,14,32,1.0
1.0,9,11.86957048,0.462744140625,5,11,14,32,1.0
1.0,9,13.35326679,0.4625732421875,5,11,14,32,1.0
1.0,9,14.8369631,0.4625701904296875,5,11,14,32,1.0
1.0,9,16.32065941,0.462432861328125,5,11,14,32,1.0
1.0,9,17.80435572,0.46236572265625,5,11,14,32,1.0
1.0,9,19.28805203,0.4624237060546875,5,11,14,32,1.0
1.0,9,20.771748340000002,0.46249732971191404,5,11,14,32,1.0
0.9311447368601041,0,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,0,1.48369631,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,0,2.96739262,0.47719594594594594,5,11,14,32,0.9311447368601041
0.9311447368601041,0,4.45108893,0.46875,5,11,14,32,0.9311447368601041
0.9311447368601041,0,5.93478524,0.45390070921985815,5,11,14,32,0.9311447368601041
0.9311447368601041,0,7.41848155,0.44862859712230213,5,11,14,32,0.9311447368601041
0.9311447368601041,0,8.90217786,0.43593169144981414,5,11,14,32,0.9311447368601041
0.9311447368601041,0,10.385874170000001,0.4290364583333333,5,11,14,32,0.9311447368601041
0.9311447368601041,0,11.86957048,0.4183252427184466,5,11,14,32,0.9311447368601041
0.9311447368601041,0,13.35326679,0.406102521112767,5,11,14,32,0.9311447368601041
0.9311447368601041,0,14.8369631,0.3972086228679722,5,11,14,32,0.9311447368601041
0.9311447368601041,0,16.32065941,0.38665489445231044,5,11,14,32,0.9311447368601041
0.9311447368601041,0,17.80435572,0.3754417721726581,5,11,14,32,0.9311447368601041
0.9311447368601041,0,19.28805203,0.36508522822130957,5,11,14,32,0.9311447368601041
0.9311447368601041,0,20.771748340000002,0.3545431332495286,5,11,14,32,0.9311447368601041
0.9311447368601041,1,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,1,1.48369631,0.4875,5,11,14,32,0.9311447368601041
0.9311447368601041,1,2.96739262,0.4967948717948718,5,11,14,32,0.9311447368601041
0.9311447368601041,1,4.45108893,0.48519736842105265,5,11,14,32,0.9311447368601041
0.9311447368601041,1,5.93478524,0.48086734693877553,5,11,14,32,0.9311447368601041
0.9311447368601041,1,7.41848155,0.4793814432989691,5,11,14,32,0.9311447368601041
0.9311447368601041,1,8.90217786,0.4670353982300885,5,11,14,32,0.9311447368601041
0.9311447368601041,1,10.385874170000001,0.45916064981949456,5,11,14,32,0.9311447368601041
0.9311447368601041,1,11.86957048,0.44820601851851855,5,11,14,32,0.9311447368601041
0.9311447368601041,1,13.35326679,0.43868885869565216,5,11,14,32,0.9311447368601041
0.9311447368601041,1,14.8369631,0.42996312462372066,5,11,14,32,0.9311447368601041
0.9311447368601041,1,16.32065941,0.4204922311613339,5,11,14,32,0.9311447368601041
0.9311447368601041,1,17.80435572,0.4098149105492371,5,11,14,32,0.9311447368601041
0.9311447368601041,1,19.28805203,0.3992639601003083,5,11,14,32,0.9311447368601041
0.9311447368601041,1,20.771748340000002,0.38875346773078207,5,11,14,32,0.9311447368601041
0.9311447368601041,2,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,2,1.48369631,0.506578947368421,5,11,14,32,0.9311447368601041
0.9311447368601041,2,2.96739262,0.5123355263157895,5,11,14,32,0.9311447368601041
0.9311447368601041,2,4.45108893,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,2,5.93478524,0.4947916666666667,5,11,14,32,0.9311447368601041
0.9311447368601041,2,7.41848155,0.490401023890785,5,11,14,32,0.9311447368601041
0.9311447368601041,2,8.90217786,0.4800788091068301,5,11,14,32,0.9311447368601041
0.9311447368601041,2,10.385874170000001,0.470680393912265,5,11,14,32,0.9311447368601041
0.9311447368601041,2,11.86957048,0.4598991750687443,5,11,14,32,0.9311447368601041
0.9311447368601041,2,13.35326679,0.45052144192568355,5,11,14,32,0.9311447368601041
0.9311447368601041,2,14.8369631,0.4391911061999761,5,11,14,32,0.9311447368601041
0.9311447368601041,2,16.32065941,0.42734408388790524,5,11,14,32,0.9311447368601041
0.9311447368601041,2,17.80435572,0.4165680473372781,5,11,14,32,0.9311447368601041
0.9311447368601041,2,19.28805203,0.4057656808257245,5,11,14,32,0.9311447368601041
0.9311447368601041,2,20.771748340000002,0.3946261001222583,5,11,14,32,0.9311447368601041
0.9311447368601041,3,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,3,1.48369631,0.5069444444444444,5,11,14,32,0.9311447368601041
0.9311447368601041,3,2.96739262,0.4809027777777778,5,11,14,32,0.9311447368601041
0.9311447368601041,3,4.45108893,0.4629464285714286,5,11,14,32,0.9311447368601041
0.9311447368601041,3,5.93478524,0.44639598540145986,5,11,14,32,0.9311447368601041
0.9311447368601041,3,7.41848155,0.4431295955882353,5,11,14,32,0.9311447368601041
0.9311447368601041,3,8.90217786,0.4361540262172285,5,11,14,32,0.9311447368601041
0.9311447368601041,3,10.385874170000001,0.433307564224548,5,11,14,32,0.9311447368601041
0.9311447368601041,3,11.86957048,0.4275925701839303,5,11,14,32,0.9311447368601041
0.9311447368601041,3,13.35326679,0.4188962438423645,5,11,14,32,0.9311447368601041
0.9311447368601041,3,14.8369631,0.409376571141277,5,11,14,32,0.9311447368601041
0.9311447368601041,3,16.32065941,0.3988338624847669,5,11,14,32,0.9311447368601041
0.9311447368601041,3,17.80435572,0.3885277188112345,5,11,14,32,0.9311447368601041
0.9311447368601041,3,19.28805203,0.37851089160751983,5,11,14,32,0.9311447368601041
0.9311447368601041,3,20.771748340000002,0.368048976985342,5,11,14,32,0.9311447368601041
0.9311447368601041,4,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,4,1.48369631,0.4605263157894737,5,11,14,32,0.9311447368601041
0.9311447368601041,4,2.96739262,0.43667763157894735,5,11,14,32,0.9311447368601041
0.9311447368601041,4,4.45108893,0.42083333333333334,5,11,14,32,0.9311447368601041
0.9311447368601041,4,5.93478524,0.4143835616438356,5,11,14,32,0.9311447368601041
0.9311447368601041,4,7.41848155,0.4096254355400697,5,11,14,32,0.9311447368601041
0.9311447368601041,4,8.90217786,0.39753552397868563,5,11,14,32,0.9311447368601041
0.9311447368601041,4,10.385874170000001,0.3896041288566243,5,11,14,32,0.9311447368601041
0.9311447368601041,4,11.86957048,0.37886284722222224,5,11,14,32,0.9311447368601041
0.9311447368601041,4,13.35326679,0.36857311320754715,5,11,14,32,0.9311447368601041
0.9311447368601041,4,14.8369631,0.35833183237271854,5,11,14,32,0.9311447368601041
0.9311447368601041,4,16.32065941,0.34889856244658773,5,11,14,32,0.9311447368601041
0.9311447368601041,4,17.80435572,0.34023528272656856,5,11,14,32,0.9311447368601041
0.9311447368601041,4,19.28805203,0.33049676383049087,5,11,14,32,0.9311447368601041
0.9311447368601041,4,20.771748340000002,0.3208844144475445,5,11,14,32,0.9311447368601041
0.9311447368601041,5,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,5,1.48369631,0.5131578947368421,5,11,14,32,0.9311447368601041
0.9311447368601041,5,2.96739262,0.49917763157894735,5,11,14,32,0.9311447368601041
0.9311447368601041,5,4.45108893,0.4800347222222222,5,11,14,32,0.9311447368601041
0.9311447368601041,5,5.93478524,0.46919642857142857,5,11,14,32,0.9311447368601041
0.9311447368601041,5,7.41848155,0.45905565693430656,5,11,14,32,0.9311447368601041
0.9311447368601041,5,8.90217786,0.4460334274952919,5,11,14,32,0.9311447368601041
0.9311447368601041,5,10.385874170000001,0.43860964491362764,5,11,14,32,0.9311447368601041
0.9311447368601041,5,11.86957048,0.42540867748279254,5,11,14,32,0.9311447368601041
0.9311447368601041,5,13.35326679,0.41628821097469304,5,11,14,32,0.9311447368601041
0.9311447368601041,5,14.8369631,0.4033602667692702,5,11,14,32,0.9311447368601041
0.9311447368601041,5,16.32065941,0.39206719761889186,5,11,14,32,0.9311447368601041
0.9311447368601041,5,17.80435572,0.38156793423945634,5,11,14,32,0.9311447368601041
0.9311447368601041,5,19.28805203,0.37113091704686146,5,11,14,32,0.9311447368601041
0.9311447368601041,5,20.771748340000002,0.3606693188584644,5,11,14,32,0.9311447368601041
0.9311447368601041,6,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,6,1.48369631,0.5234375,5,11,14,32,0.9311447368601041
0.9311447368601041,6,2.96739262,0.5120192307692307,5,11,14,32,0.9311447368601041
0.9311447368601041,6,4.45108893,0.4970439189189189,5,11,14,32,0.9311447368601041
0.9311447368601041,6,5.93478524,0.5051724137931034,5,11,14,32,0.9311447368601041
0.9311447368601041,6,7.41848155,0.5005540780141844,5,11,14,32,0.9311447368601041
0.9311447368601041,6,8.90217786,0.4864772727272727,5,11,14,32,0.9311447368601041
0.9311447368601041,6,10.385874170000001,0.47533356741573035,5,11,14,32,0.9311447368601041
0.9311447368601041,6,11.86957048,0.4657773661567878,5,11,14,32,0.9311447368601041
0.9311447368601041,6,13.35326679,0.45689970717423134,5,11,14,32,0.9311447368601041
0.9311447368601041,6,14.8369631,0.4474497260615116,5,11,14,32,0.9311447368601041
0.9311447368601041,6,16.32065941,0.43695911549475025,5,11,14,32,0.9311447368601041
0.9311447368601041,6,17.80435572,0.4268740465448408,5,11,14,32,0.9311447368601041
0.9311447368601041,6,19.28805203,0.41585845767848567,5,11,14,32,0.9311447368601041
0.9311447368601041,6,20.771748340000002,0.40507007767646064,5,11,14,32,0.9311447368601041
0.9311447368601041,7,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,7,1.48369631,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,7,2.96739262,0.5057565789473685,5,11,14,32,0.9311447368601041
0.9311447368601041,7,4.45108893,0.4875856164383562,5,11,14,32,0.9311447368601041
0.9311447368601041,7,5.93478524,0.479020979020979,5,11,14,32,0.9311447368601041
0.9311447368601041,7,7.41848155,0.4681899641577061,5,11,14,32,0.9311447368601041
0.9311447368601041,7,8.90217786,0.45881204044117646,5,11,14,32,0.9311447368601041
0.9311447368601041,7,10.385874170000001,0.44993501890359167,5,11,14,32,0.9311447368601041
0.9311447368601041,7,11.86957048,0.4424373795761079,5,11,14,32,0.9311447368601041
0.9311447368601041,7,13.35326679,0.4332743226600985,5,11,14,32,0.9311447368601041
0.9311447368601041,7,14.8369631,0.4239303005533199,5,11,14,32,0.9311447368601041
0.9311447368601041,7,16.32065941,0.41296952316689156,5,11,14,32,0.9311447368601041
0.9311447368601041,7,17.80435572,0.4030723809211819,5,11,14,32,0.9311447368601041
0.9311447368601041,7,19.28805203,0.3927096549363961,5,11,14,32,0.9311447368601041
0.9311447368601041,7,20.771748340000002,0.3820033111878594,5,11,14,32,0.9311447368601041
0.9311447368601041,8,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,8,1.48369631,0.4769736842105263,5,11,14,32,0.9311447368601041
0.9311447368601041,8,2.96739262,0.4942434210526316,5,11,14,32,0.9311447368601041
0.9311447368601041,8,4.45108893,0.4826858108108108,5,11,14,32,0.9311447368601041
0.9311447368601041,8,5.93478524,0.47959183673469385,5,11,14,32,0.9311447368601041
0.9311447368601041,8,7.41848155,0.4742838541666667,5,11,14,32,0.9311447368601041
0.9311447368601041,8,8.90217786,0.4624554367201426,5,11,14,32,0.9311447368601041
0.9311447368601041,8,10.385874170000001,0.4551333181403829,5,11,14,32,0.9311447368601041
0.9311447368601041,8,11.86957048,0.4479408352668213,5,11,14,32,0.9311447368601041
0.9311447368601041,8,13.35326679,0.43787730823863635,5,11,14,32,0.9311447368601041
0.9311447368601041,8,14.8369631,0.4290040123084349,5,11,14,32,0.9311447368601041
0.9311447368601041,8,16.32065941,0.41800799790421006,5,11,14,32,0.9311447368601041
0.9311447368601041,8,17.80435572,0.40664729993391446,5,11,14,32,0.9311447368601041
0.9311447368601041,8,19.28805203,0.3965510502685801,5,11,14,32,0.9311447368601041
0.9311447368601041,8,20.771748340000002,0.38563432607132353,5,11,14,32,0.9311447368601041
0.9311447368601041,9,0.0,0.5,5,11,14,32,0.9311447368601041
0.9311447368601041,9,1.48369631,0.4828125,5,11,14,32,0.9311447368601041
0.9311447368601041,9,2.96739262,0.4895833333333333,5,11,14,32,0.9311447368601041
0.9311447368601041,9,4.45108893,0.4797077922077922,5,11,14,32,0.9311447368601041
0.9311447368601041,9,5.93478524,0.45448825503355705,5,11,14,32,0.9311447368601041
0.9311447368601041,9,7.41848155,0.4429253472222222,5,11,14,32,0.9311447368601041
0.9311447368601041,9,8.90217786,0.437444885361552,5,11,14,32,0.9311447368601041
0.9311447368601041,9,10.385874170000001,0.42811375899280574,5,11,14,32,0.9311447368601041
0.9311447368601041,9,11.86957048,0.4202739021043001,5,11,14,32,0.9311447368601041
0.9311447368601041,9,13.35326679,0.4092052902621723,5,11,14,32,0.9311447368601041
0.9311447368601041,9,14.8369631,0.39920664481525625,5,11,14,32,0.9311447368601041
0.9311447368601041,9,16.32065941,0.38808846785475337,5,11,14,32,0.9311447368601041
0.9311447368601041,9,17.80435572,0.37736666098332194,5,11,14,32,0.9311447368601041
0.9311447368601041,9,19.28805203,0.36682809194531274,5,11,14,32,0.9311447368601041
0.9311447368601041,9,20.771748340000002,0.35657100819757687,5,11,14,32,0.9311447368601041
